artist tags
Eddie_Vedder |singer-songwriter, Grunge, rock, folk, alternative, acoustic, alternative rock, Soundtrack, american, folk rock, eddie vedder, pearl jam, male vocalists, 90s, Into the Wild, seattle, indie, ukulele, USA, 00s, Acoustic Rock, guitar, great vocals, hard rock, male vocalist, Grunge Rock, Seattle scene, genius, chillout, Illinois, amazing voice, Mellow, god, punk rock, songwriter, solo, Favorite Artists, emotional, indie rock, love at first sight, indie folk, United States, punk, classic rock, political, pop, legend, favorites, eddie, people who make my world a better place for one reason or another, Evanston, chill, Awesome, beautiful, soft rock, sexy voice, film music, washington, Alt-country, good music, folk-rock, accoustic, true lyrics, singer, instrumental, rock n roll, Pop-punk, Temple of the Dog, pop punk, ramonescore, folk amorzinho, 10s, favourite artist, us, vegetarianism, melancholic, indie-acoustic, sexy, radioparadise, vocal, acustico, Nature, best bands-artists of all time, want to see live, contemporary folk, meghallgatni, z filmow i z reklam, grounge, przednie gitarowanie, relaxing, 90s Rock, cpprstar69singersongwriterclown, curiosity, singer songwriter, 4jsalternative, Voice, Perl Jam, soft, baritones, toz to ja go uwielbiam|
Ennio_Morricone |Soundtrack, instrumental, Classical, composer, italian, composers, ennio morricone, Soundtracks, movie score composers, ost, spaghetti western, film music, western, contemporary classical, score, Italy, ambient, classic, film score, chillout, movie soundtrack, orchestral, genius, new age, 60s, lounge, All, cinema, legend, film, Avant-Garde, modern classical, morricone, movie, favorites, 70s, atmospheric, god, movie score, easy listening, rock, 80s, italian composer, electronic, epic, italia, ennio, alternative, Original Score, film scores, Film composers, piano, ost composers, psychedelic, movie scores, soundtrackgdchill, soundtrack composer, electronica, relaxing, beautiful, westerns, Movie Music, jazz, Movies, Film Composer, experimental, relax, Theme Music, orchestra, european, italian soundtrack, 90s, cinematic, Soundtrack Scores, italiano, oldies, Maestro, pop, colonne sonore, classical music, sountrack, Spaghetti, melancholy, neoclassical, male, chill, indie, movie ost, classic rock, romantic, downtempo, The Mission, Morning music, symphonic, melodic, heavenly tunes, The greatest, FUCKING AWESOME, metal, when we were older and our hair was longer|
Janelle_Monáe |soul, rnb, female vocalists, alternative, funky, funk, pop, Neo-Soul, r&b, american, electronic, art pop, alternative soul, experimental, female vocalist, rock, singer-songwriter, futuristic, dance, USA, rhythm and blues, psychedelic, Hip-Hop, kansas, afropunk, Neo Soul, Afro-Punk, Janelle Monae, underrated, Janelle Monáe, 10s, 00s, indie, contemporary r&b, futuristic rock and roll, jazz, science-fiction, indie pop, alternative rnb, 2010s, Psychedelic Soul, r'n'b, 2000s, alternative rock, Wondaland, post-soul, hip hop, Kansas City, amazing, extremely talented, extremely talente, comple, alt funk, alt-soul, sexy, cybersoul, alt-dance, alternative-pop, alt soul, alt-blues, art-pop, indie-blues, Message, R&B/Soul, alt hip hop, fem, alt blues, detriment, post-recording, indie blues, reversed, Indie Funk, arranging, quirky, conscious, story-teller, tale, pbrnb, arty, Artistry, contemporary rnb, moredern, alternative pop, Suit, Black Rock, vision, gonna listen to, cyber pop, art rock, regal, little known, Anthony Greendown, unity, unite, tie, education, pace, afrofuturism, colourful, unbelieveable|
Kaskade |House, electronic, deep house, chillout, dance, lounge, electronica, Kaskade, Progressive House, trance, vocal house, american, electro, downtempo, female vocalists, electro house, chill, Om Records, funky house, san francisco, club, Progressive, dj, ambient, trip-hop, alternative, techno, Very good House, Soulful house, vocal trance, pop, groove, progressive trance, Chill House, remixer, indie, My promising artists, funky, fidget house, vocal, calm, soul, chicago, acid jazz, deephouse, melodic trance, remix, Illinois, beautiful, dance-pop, 00s, my fav, minimal, Random, uplifting trance, male vocalists, Dream Dance, emusic, EDM, electronic house, sf house, Late Night Alumni, relaxing trance, salt lake city, san fransisco, mix, dream trance, soulful-house, asot, electrohouse, Hed Kandi, utah, jazzhouse, my favourits, spotify, djs, finest house, tech house, :D, male vocals, cool, electropop, Uplifting, Keyrah Kaskade, Soundtrack, jazzy, USA, indie pop, del mar, kirakira, Need to explore, fuckingawesome, JK Music, sugary pop house, this weeks purchase, Progressuve trance, Ron van den Beuken, TED, Etronica, american trance|
Lord_Huron |folk, indie, psychedelic, indie pop, lionkingcore, pop, tropical, male vocalists, indie folk, 10s, singer-songwriter, USA, rock, luisterpaal, american, Grey's Anatomy, All, Michigan, psychedelic pop, country, indie rock, rockabilly, los angeles, folk rock, surf rock, folk-pop, bands i've seen live, California, experimental, alternative, best male voices ever, second look, radioparadise, 2011, seen live more than twice, ben schneider, best of 2010, psycho-folk, mark barry, best of 2013, los angeles CA, to listen for jan, BIRP, okemos, Home collection, lollapalooza 2011, peter mowry, merman pop, -malanhoern, stomp clap, geohash:9q5ctnsgxk11, Tom Renaud, Brett Farkas, Karl Kerfoot, Miguel Briseno, geohash:dpegn8md8ezu, electronic, london, fresh, seenlive, baroque pop, listen, Dreamy, acoustic, favs, singer songwriter, Singer/Songwriter, Alternative Folk, All-Time Favorites, tribal, Like, psychedelic folk, check out, 00's, wanderlust, radio paradise, best lyrics, indie folk pop, 000, -, indi folk, listen later, hairy chest, pleased to meet you, seen live|
The_Fratellis |indie, indie rock, british, rock, alternative, Scottish, britpop, alternative rock, Garage Rock, the fratellis, indie pop, UK, glasgow, 00s, post-punk, male vocalists, scotland, fun, Post-punk revival, pop, british rock, garage rock revival, Britrock, pop rock, fratellis, punk, Energetic, catchy, Awesome, brit rock, happy, punk rock, power pop, favorites, Retro, cool, want to see live, rock n roll, garage, guitar, Love, favourite, scottish indie rock, Rock am Ring 2007, seen live, new and good, lowlands 2008, favourite artists, upbeat, glam, Favorite, glastonbury2008, dance, Progressive rock, Indie-Rock, british indie rock, blues rock, indierock, male vocalist, Brit, british indie, All, ska, coachella 2007, glam rock, bands ive seen live, Favourites, party, Makes Me Smile, good music, Favourite bands, funky, you are welcome in poland, emo, one-song band, Youve Been Framed montage music, rock am ring 2008, music, brit pop, folk punk, I was listening to this artist waaaaay before you because I try out new music BEFORE its hyped by the media, band, pub rock, british indie pop, Scotish, seen, seen live more than once, soundivers, 2000s, favs, 00's, swwg, Like Libertines, Bands seen Live, Love it, general, check out, the kooks, Brit-pop, gute laune|
Eurythmics |80s, new wave, pop, female vocalists, synth pop, synthpop, electronic, british, rock, eurythmics, dance, alternative, electronica, 90s, annie lennox, classic rock, pop rock, female vocalist, UK, female, new romantic, oldies, Scottish, Disco, singer-songwriter, Pop-Rock, synth, 80's, 1980s, 80s Pop, duo, english, soul, post-punk, england, london, electropop, dave stewart, electro, favorites, britpop, soft rock, synth-pop, sweet dreams, midair, indie, Dance-Rock, ambient, electro-pop, Nova California Seixas, female vocal, alternative rock, indie rock, Aleyster Crowley, Argeu california seixas, Officially Shit, Favorite, melancholy, Krica Morena Bela, punk, chillout, sexy, eighties, United Kingdom, House, female vocals, Electro Pop, 80, Electroclash, Hip-Hop, 70s80s, nostalgia, trance, Female Voices, industrial, scotland, glam rock, Favorite Artists, diva, hard rock, california seixas, classic, Silvio Passos, funk, Wilson Seixas, BEto Juara, Aleyster, KricaMorena, Familia Santos, Mosca Navarro, 00s, top artists, Argeu, DonKalifa, Amidio Junior, peace, classics, Driving, California, All|
The_All-American_Rejects |rock, alternative, pop punk, emo, punk, alternative rock, punk rock, indie, pop rock, pop, american, indie rock, The All-American Rejects, power pop, Pop-punk, powerpop, all american rejects, male vocalists, favorites, oklahoma, The All American Rejects, 00s, punk pop, screamo, Love, not emo, hardcore, Pop-Rock, USA, Awesome, metal, indie pop, All-American Rejects, aar, Favorite, classic rock, band, catchy, acoustic, hard rock, Favorite Artists, emocore, music, move along, electronic, singer-songwriter, amazing, Favorite Bands, dance, cool, Hip-Hop, Officially Shit, ska, Good Stuff, fun, Punk-Rock, stillwater, alt rock, Grunge, Soundtrack, happy, swing swing, rap, britpop, emo punk, male vocalist, female vocalists, guilty pleasure, boybands, seen in concert, My Favorites, folk, good music, industrial, metalcore, seen live, <3, bands ive seen live, poprock, 2000s, 80s, Progressive rock, chillout, All, upbeat, my chemical romance, electronica, christian rock, jazz, bands, trance, new wave, Emo rock, wristslitters, post-punk, sweet, seen, TAAR, japanese, Fall Out Boy|
Becky_G |pop, female vocalists, rap, Hip-Hop, american, Becky G, hip hop, United States, California, vocal, latin, jeff young, fuck me please, White Pride, white power, Megadeth, sexy, fantasy metal, r&b, teen pop, hiphop, r'n'b, latin pop, urban pop, Californian, female vocalist, electropop, youtube, dr luke, electronic, dance, seen live|
Billy_Idol |rock, 80s, new wave, classic rock, punk, punk rock, hard rock, british, pop, Billy Idol, post-punk, male vocalists, glam rock, alternative rock, UK, alternative, english, cyberpunk, 90s, electronic, england, 80's, 80s rock, pop rock, indie, Pop-Rock, dance, metal, rock n roll, sexy, Awesome, industrial, synth pop, pop punk, singer-songwriter, favorites, album rock, oldies, Dance-Rock, indie rock, emo, synthpop, eighties, male, Post punk, rockabilly, 70s, heavy metal, 1980s, billy, screamo, hardcore, Rock and Roll, london, Energetic, old school, british rock, Pop-punk, classic, Ballad, techno, aggressive, USA, 80, 00s, Gothic, fun, middlesex, Generation X, dance rock, electronica, United Kingdom, 80's rock, I love the 80s, power pop, vital idol, cool and cocky, stanmore, synth rock, arena rock, Pop/Rock, Punk-Rock, metalcore, Rebel Yell, REO Speedwagon, Z3PO like this, Bands I have seen live, Garage Rock, male vocalist, trance, alternative dance, poser, Love, old, soft rock, blond, good, japanese, My Favs, groove|
Halestorm |hard rock, female vocalists, rock, alternative rock, alternative metal, alternative, american, post-grunge, metal, heavy metal, female vocalist, Female fronted metal, modern rock, Nu Metal, halestorm, USA, pop rock, female fronted rock, Post Grunge, All, United States, female vocal, melodic rock, Do Przesluchania, bardzo dobry, 00s, female fronted, Bands I have seen in concert, Pennsylvania, Pop Metal, Bands seen Live, female, rock n roll, Hard, 10s, check out, arena rock, great female fronted rock and metal bands, damn good and unknown rock bands, 2010s, live gesehen, crunk metal, I was listening to this artist waaaaay before you because I try out new music BEFORE its hyped by the media, Sleaze Metal, Bands I have seen live, 2000s, Discoverockult, melodic hard rock, Grunge, singer-songwriter, Pop-Rock, heavy, amazing voices, indie, female vocals, AOR, Love, seen live, rockpalast, sexy female vocals, yes ive seen them live, Superstar GODS, 7 stars, download 2012, 360, Alt rock league, q belezinha, fucking good, amo forte, EUA, strong voice, paradiso, PA, Favourites Artists, Bands I seen Live, nuevo, Baamhakke, liveseen, -- Rock --, VEISHEA 2009, 935, god help the girl, Second wave of American Tween Melodic Rap Metalcore, rock am ring 2010, chicks kicking ass, newTunes, rock artist, four-piece, lzzy hale RULES, I could listen to this all day, seen live and wanted to, love you guys, red haired vocalist, music for 13 year old girls, rocking awesome, heuck zeug, spotify, rock im park 2012, groupie, Favorite artist|
The_Animals |classic rock, 60s, rock, british, oldies, blues rock, blues, british invasion, Psychedelic Rock, psychedelic, Rock and Roll, The Animals, rhythm and blues, 70s, pop, British Blues, rock n roll, mod, hard rock, blues-rock, male vocalists, UK, english, classic, soul, folk, animals, indie, Newcastle, Progressive rock, Garage Rock, 80s, punk, folk rock, rnb, eric burdon, 60s rock, jazz, alternative, proto-punk, r&b, 60's, legend, pop rock, beat, singer-songwriter, indie rock, alternative rock, new wave, british rock, england, golden oldies, sixties, rhythm & blues, Southern Rock, 1960s, guitar, heavy metal, the best, Rock 'n' Roll, House of the Rising Sun, punk rock, organ, britpop, Blue-Eyed Soul, electronic, glam rock, metal, Classical, Favorite, Stoner Rock, rock & roll, best, Progressive, female vocalists, emo, progressive psychedelic, Blues Folk Rock, garage, hard blues, am pop, brillant, Favorite Artists, bluesrock, psychedelic blues, Psychedelia, All, Pop-Rock, ambient, Alternate, blues metal, Influences, rockabilly, old school, latin, heavy hard rock metal, baroque, funk, scandal, reggae|
Built_to_Spill |indie rock, indie, alternative, rock, indie pop, alternative rock, Lo-Fi, american, 90s, Built to Spill, emo, favorites, Idaho, pop, boise, psychedelic, post-punk, folk, experimental, USA, 00s, post amoeba, shoegaze, post post, guitar, Post Core, not flawless, singer-songwriter, Not dry, punk, post-rock, preposition core, college rock, Awesome, post rock, core core, Mellow, Alt-country, Progressive rock, verbcore, indierock, Indie-Rock, love-sickness emergency-care-kitt, Love, new wave, check out, jam band, Favorite Artists, konobarice i kamiondzije, Favourites, male vocalists, summer, good, power pop, seen live, punk rock, electronic, a campfire and a tent and a flashlight and some matches and a tree and that river and my glasses and a spaceship and a really really big bear but the bear is really really far away, dream pop, Grunge, hardcore, band, chillout, post-hardcore, Psychedelic Rock, Favorite, Stoner Rock, Favourite bands, Hip-Hop, experimemtal swiss electronica with heavy guitar riffs, slowcore, amazing, Good Stuff, duyster, alt rock, up, Post punk, experimental psychobilly free-jazz, fun, seen, cool, britpop, epic, general, instrumental, hameryka, High School, female vocalists, sweet, beards, bands ive seen, Energetic, Jam, space rock, guitar rock, k, classic rock, 1990s, pacific northwest, All|
The_Ting_Tings |indie, electronic, british, electropop, female vocalists, indie pop, pop, alternative, dance, indie rock, britpop, The Ting Tings, electro, new wave, dance-punk, electronica, indietronica, UK, female vocalist, rock, 00s, alternative pop, alternative dance, pop rock, english, fun, power pop, dance punk, england, duo, synthpop, male and female vocalists, Manchester, alternative rock, catchy, female, Salford, Electro Pop, Electroclash, cool, Ting Tings, electro-pop, funk, United Kingdom, new rave, Awesome, Brit, female vocals, indie dance, sexy, synth pop, seen live, chillout, Happy Emo, katie white, Pop-Rock, live, indie electro, funky, amazing, makes me happy, dance-pop, dance rock, Electronic Pop, lowlands 2008, singer-songwriter, glastonbury2008, indiepop, 2010s, Love, favorites, experimental, 2008, brit rock, noise pop, crazy, post-punk, jules de martino, easy listening, british indie pop, electro rock, great DJ, powerpop, opener 2009, roskilde 08, Indietronic, transliteracy, beautiful voice, yeah, eletronic, group, party, indie electronic, things to rock out to, need to hear more, little onion, eletropop, <3, punk, male vocalists|
Travis |britpop, indie, rock, alternative, british, indie rock, alternative rock, Scottish, pop, travis, indie pop, 90s, UK, male vocalists, scotland, acoustic, 00s, pop rock, brit rock, Mellow, soft rock, glasgow, brit pop, singer-songwriter, favorites, chillout, Britrock, folk, Pop-Rock, british i like, Brit, electronic, classic rock, Love, Favorite, melancholy, post-Britpop, punk, easy listening, beautiful, british rock, Brit-pop, Favorite Artists, melancholic, electronica, emo, relaxing, Awesome, Favourites, favourite, Progressive rock, Favourite bands, metal, british trad rock, english, Acoustic Rock, cool, new wave, alternative pop, sweet, favourite artists, band, male vocalist, relax, Grunge, 80s, post-grunge, soundivers, female vocalists, hard rock, seen live, One Tree Hill, want to see live, Hip-Hop, psychedelic, chill, Coldplay, male, punk rock, ambient, funk, melodic, favs, Indie-Rock, folk rock, hardcore, rap, sco, the invisible band, All, Keane, trip-hop, modern rock, european, alternativ, my music, My favorite bands, over 1 million listeners, Rock am Ring 2007, blues|
Chromeo |electronic, funk, electro, dance, electronica, Canadian, electrofunk, synthpop, electropop, Disco, electro funk, canada, indie, pop, montreal, indie electronic, chromeo, electro-funk, male vocalists, nu disco, funky, Electroclash, space disco, indietronica, funktronica, alternative dance, synth pop, 80s groove, quebec, House, party, fun, american, vocoder, danceable, All, Electro Pop, Retro, 80s, new wave, alternative, nu-disco, Hip-Hop, boogie, dance party, new york, synth, synth funk, 00s, indie pop, coachella 2008, USA, canadian electronic, electrosexual, canadian funk, seen live, Night by Night, catchy, starside casino, indie dance, synthwave, music, fancy, mustache, Lollapalooza 2008, eletronic, quebecois, funky fresh, cheesy, techno, eletropop, cold, Zapp and Roger, remix, coachella, dance motherfucker, an endless dancing, neo disco, neonwave, montreal canada, electro-pop, 2000s, booty-shaking, groove, i am a party girl here is my soundtrack, dancey, hipster, electric, crush, boogie funk, modular, electro sexpop, disco funk, need more, bands i've seen live, '80s, bonnaroo, talk box, Try This, nu funk|
AronChupa |dance, electronic, humour, EDM, swedish, Sweden, electro-swing, pop-dance club|
The_Drums |indie, indie rock, indie pop, surf rock, pop, american, post-punk, alternative, rock, Lo-Fi, new wave, Surf, surf pop, male vocalists, Post-punk revival, summer, Post punk, new york, twee, alternative rock, 00s, the drums, Retro, electronic, experimental, USA, hipster, 80s revival, 2010, lollapalooza 2011, harmonies, british, love at first listen, electronica, Brooklyn, double drums, 10s, tropicália, seen live, The Cure, drums, seen live twice, BIRP, Pukkelpop 2010, All, seen live 2012, alternative pop, cheese on toast, want to see live, skweee, dance around your bedroom, punk, happy, us, Phoenix, bands i've seen live, rock n roll, Buon umore, do odnowienia, the drum, to listen later, Coachella 2011, shoegaze, North American, NYC, rockon, seabear, Jayme Dee, New York City, nme, jacob graham, jonathan pierce, connor hanwick, seen, sonntag nachmittag aufm balkon, Horse Shoes, whistle, post avant prog singer-songwriteresque noise punkish pop metal, bad songs, if this were a pokemon i would catch it, hipster garbage, surf-pop, horrible songs, new yorkers, chill-wave, youre whiny please kill yourself, highfield 2010, makes you sing out loud, Elkland, sound of 2010, to listen to, indie subpop, seen-live, lowlands 2010, snazzy, forever, Reading 2010, 00's, power pop, unique|
Jet |rock, alternative, alternative rock, indie, indie rock, australian, hard rock, Garage Rock, Jet, classic rock, punk, australia, 00s, rock n roll, pop, Aussie, britpop, Rock and Roll, emo, garage rock revival, garage, favorites, male vocalists, punk rock, pop rock, melbourne, indie pop, 80s, Garage Punk, metal, Grunge, new wave, post-punk, acoustic, Australian Rock, Progressive rock, modern rock, rock'n'roll, british, glam rock, Hip-Hop, 90s, alt rock, electronic, melodic rock, funk, singer-songwriter, electronica, oldies, Favorite, AOR, jazz, female vocalists, Favourites, Soundtrack, 2000s, 70s, brit pop, folk, soul, ob, Love, screamo, retro rock, seen live, Awesome, Favorite Artists, great, Southside 2007, chill, rnb, male vocalist, Energetic, pub rock, Body of Proof, music, dance, Aussie Rock, chillout, party, brit rock, hurricane 2007, american trad rock, Gothic, southern, ambient, good, post-rock, alt, terrible, Hard, 00s rock, instrumental, Britrock, rap, hardcore, ska, cool, the oc, favourite|
Fitz_and_the_Tantrums 
Bloodhound_Gang |rock, alternative, alternative rock, punk, comedy, punk rock, crossover, american, rapcore, funny, Bloodhound Gang, Hip-Hop, pop, electronic, metal, Comedy Rock, rap, 90s, pop punk, fun, hard rock, USA, dance, hip hop, indie, pop rock, indie rock, post-punk, humor, Pennsylvania, male vocalists, fun punk, emo, Nu Metal, hardcore, rap rock, humour, experimental, 00s, favorites, parody, classic rock, Awesome, electronica, Grunge, ska, the worst thing ever to happen to music, PsychoMetal4Life, industrial, cool, psychometal, psycho metal, victims of pedophile, techno, overrated, trance, alternative hip-hop, white rap, Nu-metal, funk, funk metal, party, screamo, Punk-Rock, alternative punk, gaycore, female vocalists, new wave, post-grunge, Pop-punk, kircore, live gesehen, music to listen while pederasting, punkrock, The Bloodhound Gang, look behind you, hiphop, chillout, seen live, Psycho Metal Tag Radio, Psycho Metal This Is Psycho, alt rock, mainstream, pet cemetery, mrazishcore, Psycho Style, german, psycho face, Stoner Rock, heavy metal, singer-songwriter, This Is Psycho, sex, 80s, Gothic, christian rock, novelty, Philadelphia, us, All|
will.i.am |Hip-Hop, rap, rnb, funk, hip hop, pop, dance, american, male vocalists, electronic, black eyed peas, soul, r&b, California, will i am, producer, 00s, electropop, William, USA, los angeles, r'n'b, singer-songwriter, urban, the black eyed peas, electro, House, autotune, anal rap, ugly mug, black monkey, FLOP, gay rap, closet, govno, NERD, United States, cunt, xyeta, auto-tune, i hate this, electronica, bitch, male, labia, white powercore, bonehead, nazi fucking scum, Hitler, funky, hiphop, brown music for pink people, only cocksuckers can listen to this shit, my brother became nazi fucking scum after listening to this, white music for white people, nazi kircore, heil hitler, white powder, Adolf Hitler, brutal nazi scumcore with fascist influence and guest vocalist adolf hitler, Reincarnation of Hitler, anticommunist, anal music for anal people, racism in music sucks, 90s, Soundtrack, nazi scumcore, worse than hitler, funky hip-hop, underground rap, rhythm and blues, All, jamaican, Californian, nigger, Awesome, jamaica, KISStory, farofa, BEP, contemporary rnb, wack suckaz, heartbreaker, Homme, club-dance, w, pop rap, ritarusk, male vocalistis, urban pop, melodical hip hop, easy listening, rock, Love, sexy, cool, ASS OF SHIT, political, club, Leah McFall|
Pretty_Lights |electronic, downtempo, funk, chill, dance, trip-hop, dubstep, instrumental hip-hop, Hip-Hop, chillout, glitch, experimental, abstract hip-hop, instrumental, glitch-hop, trip hop, Drum and bass, hip hop, electronica, soul, glitch hop, beats, idm, electro house, electro, nu jazz, Pretty Lights, electropop, Jam, jazz, ambient, House, trippy, electronic hip hop, rock, All, Jam Cruise, american, Minimal Electro, indie electronic, breakbeat, Jazz Hop, mashup, hip, bass nectar, Electro Hip-Hop Soul, instrmental, funky, spotify, lounge, indie, alternative, know their stuff, heavy beats, turntablism, kenyon, chill out, jazz fusion, electronic-lounge, electro swing, relaxed not bored, USA, bonnaroo 2009, nu-bluz, Colorado, uberdope, nu-jazz, experimental hip-hop, fantastic, songs to sleep to, Scene Lyve, gungsta, mad-hop, instrumental hip hop, groove, Nu-Bluz Funky Grooves in the E-Lounge, dj, beautiful, live, Awesome, amazing, dub, bootdsc, psychedelic, Mellow, brilliant, Lo-Fi, x, Jam Cruise 8, bands i've seen live, angela, lub lub lub, colorado electronic, Brostep, zagraniczne, minimal, chillwave, CC, genre-transcending, Kraddy|
Biffy_Clyro |alternative rock, rock, alternative, indie, Scottish, indie rock, british, post-hardcore, emo, Progressive rock, experimental, scotland, biffy clyro, UK, hard rock, 00s, Progressive, metal, Experimental Rock, male vocalists, Awesome, Grunge, post hardcore, seen live, electronic, punk, new prog, post-grunge, mon the biffy, math rock, scottish rock, powerpop, live gesehen, favourite artists, power pop, Alternative Emorock, glasgow, seen, twins, want to see live, live, post-punk, british rock, alternative metal, post-rock, punk rock, Stoner Rock, seen live x2, pop rock, hardcore, instrumental, singer-songwriter, screamo, britpop, siblings, seen-live, epic, Kilmarnock, post rock, male vocalist, United Kingdom, Favourites, seen live x3, bands ive seen live, pop, Garage Rock, Great Lyricists, seen live 4x, hurricane 2010, prog rock, scot rock, Bands I have seen live, favorites, Favourite bands, art rock, Indie-Rock, hurricane 08, southside 2008, indie pop, ambient, Reading Festival 2007, classic rock, new wave, 2010s, brit rock, FUCK MANY OF HORROR, loud, seen live 2x, noise rock, Punk-Pop, Punk Revival, great, seen live more than once, Bloody great, glastonbury2008, amazing, hupin, alt rock, japanese, seen live twice|
God_Is_An_Astronaut |post-rock, instrumental, ambient, experimental, post rock, irish, atmospheric, space rock, rock, electronic, indie, instrumental rock, Progressive rock, alternative, Experimental Rock, shoegaze, ireland, melancholic, psychedelic, chillout, alternative rock, Progressive, beautiful, instrumental post-rock, epic, atmospheric rock, God Is An Astronaut, ambient rock, Dreamy, Psychedelic Rock, indie rock, melancholy, electronica, Awesome, postrock, chill, art rock, 00s, space, relaxing, music for astronauts, amazing, instrumental post rock, math rock, atmospheric post rock, ethereal, downtempo, cosmic, emotional, melodic, british, LastfmSC, Avant-Garde, simply fucking awesome, Mellow, ambient post-rock, <3, Love, ambient post rock, Atmospheric post-rock, favourite, post-urbandepressive, while studying, check out, Favourites, duyster, calm, perfect, post, relax, Post-Metal, avantgarde, favorites, UK, dark ambient, good, space-rock, 2000s, european, magic, seen live, darker than the deepest sea, great, best, surreal, Atmosphere, you are welcome in poland, post-cock, Check it out, god, noise, pop, Dream, industrial, 2010s, blissrock, interesting, Some of my favorite post-rock, absolutely wonderful, dreampop|
Howard_Shore |Soundtrack, Classical, instrumental, lord of the rings, composers, composer, Canadian, Soundtracks, ost, orchestral, score, Tolkien, Howard Shore, film score, epic, fantasy, movie soundtrack, ambient, contemporary classical, lotr, movie score composers, The Lord of the Rings, film music, canada, atmospheric, film, symphonic, movie, classic, movie score, celtic, beautiful, chillout, genius, neoclassical, Movies, new age, Movie Music, orchestra, LastfmSC, favorites, filmmusik, movie soundtracks, soundtrack composer, Film Composer, classical soundtrack, herr der ringe, Awesome, folk, modern classical, toronto, symphony, ontario, rock, alternative, muzyka filmowa, best, mistagged, Original Score, Film composers, 00s, Film Soundtrack, the hobbit, easy listening, movie score composer, Soundtrack Scores, relaxing, legend, canadian composer, Favourites, David Cronenberg, singer-songwriter, Hobbit, Movies and TV, Film music composer, bso, symphonic metal, canadians, hobbits, 80s, opera, soundtrack composers, ost composers, electronic, male, movie ost, compositor, alternative rock, amazing, inspirational, torontonian, relax, 20th Century Classical, medieval, female vocalists, Klassik, film score composer, Favorite Artists, melancholic, 1990s|
Janis_Joplin |classic rock, blues, female vocalists, rock, 60s, blues rock, singer-songwriter, Psychedelic Rock, folk, psychedelic, Janis Joplin, american, soul, hippie, 70s, oldies, female vocalist, female, blues-rock, woodstock, alternative, legend, USA, hard rock, classic, janis, 60's, Acid Rock, jazz, Flower Power, texas, folk rock, favorites, Female Voices, country, rock n roll, female artists, Rock and Roll, indie, alternative rock, female vocals, Women in Rock, rhythm and blues, 27 club, Favorite, California, vocal, Love, legends, 1960s, pop, guitar, United States, acoustic, female vocal, funk, genius, album rock, Dead, san francisco, 80s, Southern Rock, folk-rock, Progressive rock, amazing voice, sixties, 70s rock, psychodelic rock, jecks, Rock Blues, classics, unique, girls, Favorite Artists, female singers, 60s-70s, the fabulous female voice, 60s rock, Awesome, woodstock 69, Passion, groovy, My Favorites, Favourites, club 27, Soulfull Woman, All, true women, punk, Voice, female voice, chillout, bluesrock, girl power, britpop, funky, electronic, metal, pearl, instrumental|
OK_Go |indie, indie rock, rock, alternative, alternative rock, indie pop, pop, american, power pop, OK Go, pop rock, fun, chicago, dance, 00s, powerpop, catchy, USA, electronic, Awesome, favorites, geek rock, punk rock, Illinois, punk, emo, happy, upbeat, male vocalists, Love, dance rock, pop punk, party, electronica, hard rock, Pop-Rock, new wave, Progressive rock, catchy as hell, funny, Indie-Rock, classic rock, addictive, techno, cool, Hip-Hop, mainstream, Soundtrack, power-pop, dance party, danceable, trance, chillout, indierock, alt, cynical-sarcastic, seen live, britpop, EA games soundtrack, party rock, music, Favorite Artists, bands ive seen live, male vocalist, wondrous soundbeads for our delicate ears, hardcore, Favorite, band, ska, screamo, Random, okgo, metal, Pukkelpop 2010, lowlands 2010, moustach, Favourites, folk, bands i've seen live, british, american indie, favourite, Funk Rock, sxsw 2006, Home collection, singer-songwriter, collection, female vocalists, <3, rap, artists ive seen live, live, Music From the OC, christian rock, garage, want to see live, childhood, us, Nerd Rock, Energetic|
Sky_Ferreira |pop, electropop, electronic, female vocalist, female vocalists, indie pop, synthpop, alternative, indie, american, dance, rock, singer-songwriter, new wave, alternative pop, indie rock, noise pop, electronica, dance-pop, 00s, pop rock, sexy, alternative dance, sky ferreira, 010s, electro-pop, female, uitluisteren artist, sunflower, 10s, California, 3, Electro Pop, my dance room, World Music, Grunge, dance pop, Skitz0rz, heroine pop, holloween skitz0rz, chillout, fav888, model, los angeles, chill, cute, world, All, us, <3, alternative rock, synth pop, experimental, cool, noise, United States, new 2015, actress, folk pop, not indie, to check out, Blonde, need to listen to, Pop Music, grrrl, indietronica, not experimental, english, Lo-Fi, skyferreira, folk, thank you lastfm, favourite artists, check later, robot voice, fode essa buceta, confident this is better than 100 percent of anything you have in your library, Goth Atmosphere, rainha do indie, g, AwesomeCharts, under 2000 listeners, rainha do urban, favourite bands in 2014, next big thing, destruidora mesmo, will live sehen, sky, Urban conceitual, sky flop ferreira, 5, 2010s, ramon nomar, charles dera, Failed, feminazi, laz, better than anything you listen to, electronic rock, dream pop|
